id,name,location,length,gain,highpoint,rating,features,description
633,West Elwha,Olympic Peninsula -- Pacific Coast,"6.0 miles, roundtrip",500,650.0,4.12,Wildflowers/Meadows,"Take a short but very scenic hike starting from the Altair campground in Olympic National Park. Traverse along the edge of the Elwha River, recently free-flowing thanks to the removal of the Glines Canyon Dam."
633,West Elwha,Olympic Peninsula -- Pacific Coast,"6.0 miles, roundtrip",500,650.0,4.12,Wildlife,"Take a short but very scenic hike starting from the Altair campground in Olympic National Park. Traverse along the edge of the Elwha River, recently free-flowing thanks to the removal of the Glines Canyon Dam."
633,West Elwha,Olympic Peninsula -- Pacific Coast,"6.0 miles, roundtrip",500,650.0,4.12,Good for kids,"Take a short but very scenic hike starting from the Altair campground in Olympic National Park. Traverse along the edge of the Elwha River, recently free-flowing thanks to the removal of the Glines Canyon Dam."
633,West Elwha,Olympic Peninsula -- Pacific Coast,"6.0 miles, roundtrip",500,650.0,4.12,Dogs not allowed,"Take a short but very scenic hike starting from the Altair campground in Olympic National Park. Traverse along the edge of the Elwha River, recently free-flowing thanks to the removal of the Glines Canyon Dam."
633,West Elwha,Olympic Peninsula -- Pacific Coast,"6.0 miles, roundtrip",500,650.0,4.12,Rivers,"Take a short but very scenic hike starting from the Altair campground in Olympic National Park. Traverse along the edge of the Elwha River, recently free-flowing thanks to the removal of the Glines Canyon Dam."
634,White Bluffs - South Slope,Central Washington -- Tri-Cities,"10.0 miles, roundtrip",530,900.0,3.20,Wildflowers/Meadows,"On this hike you’ll drop down through the bluffs and walk along the last free-flowing stretch of the Columbia River, climb to a ridge walk with panoramic views, and perhaps visit a sandstone pillar."
634,White Bluffs - South Slope,Central Washington -- Tri-Cities,"10.0 miles, roundtrip",530,900.0,3.20,Wildlife,"On this hike you’ll drop down through the bluffs and walk along the last free-flowing stretch of the Columbia River, climb to a ridge walk with panoramic views, and perhaps visit a sandstone pillar."
634,White Bluffs - South Slope,Central Washington -- Tri-Cities,"10.0 miles, roundtrip",530,900.0,3.20,Rivers,"On this hike you’ll drop down through the bluffs and walk along the last free-flowing stretch of the Columbia River, climb to a ridge walk with panoramic views, and perhaps visit a sandstone pillar."
635,White River to Sunrise,Mount Rainier Area -- NE - Sunrise/White River,"6.0 miles, roundtrip",2100,6400.0,2.60,Wildlife,A short but steep climb on the Wonderland Trail from a campground in Mount Rainier National Park to the Sunrise Visitor Center area.
635,White River to Sunrise,Mount Rainier Area -- NE - Sunrise/White River,"6.0 miles, roundtrip",2100,6400.0,2.60,Dogs not allowed,A short but steep climb on the Wonderland Trail from a campground in Mount Rainier National Park to the Sunrise Visitor Center area.
635,White River to Sunrise,Mount Rainier Area -- NE - Sunrise/White River,"6.0 miles, roundtrip",2100,6400.0,2.60,Established campsites,A short but steep climb on the Wonderland Trail from a campground in Mount Rainier National Park to the Sunrise Visitor Center area.
636,West Fork Methow River,North Cascades -- Methow/Sawtooth,"15.8 miles, roundtrip",1600,4280.0,3.60,Wildflowers/Meadows,"Take an short and simple walk for a couple of miles up the West Fork Methow River valley, enjoying the sounds of the river along with spring flowers from mid-May to mid-June. Or in late season, take a hike in the early snow, before the road is closed."
636,West Fork Methow River,North Cascades -- Methow/Sawtooth,"15.8 miles, roundtrip",1600,4280.0,3.60,Wildlife,"Take an short and simple walk for a couple of miles up the West Fork Methow River valley, enjoying the sounds of the river along with spring flowers from mid-May to mid-June. Or in late season, take a hike in the early snow, before the road is closed."
636,West Fork Methow River,North Cascades -- Methow/Sawtooth,"15.8 miles, roundtrip",1600,4280.0,3.60,Dogs allowed on leash,"Take an short and simple walk for a couple of miles up the West Fork Methow River valley, enjoying the sounds of the river along with spring flowers from mid-May to mid-June. Or in late season, take a hike in the early snow, before the road is closed."
636,West Fork Methow River,North Cascades -- Methow/Sawtooth,"15.8 miles, roundtrip",1600,4280.0,3.60,Rivers,"Take an short and simple walk for a couple of miles up the West Fork Methow River valley, enjoying the sounds of the river along with spring flowers from mid-May to mid-June. Or in late season, take a hike in the early snow, before the road is closed."
637,Winchester Mountain,North Cascades -- Mount Baker Area,"3.4 miles, roundtrip",1300,6521.0,4.42,Wildflowers/Meadows,"The trail up to Winchester Mountain is less than two miles long and only 1300 feet of elevation gain, with access to a lookout at 6500 feet with outstanding 360 degree views. What’s the catch? The road."
637,Winchester Mountain,North Cascades -- Mount Baker Area,"3.4 miles, roundtrip",1300,6521.0,4.42,Ridges/passes,"The trail up to Winchester Mountain is less than two miles long and only 1300 feet of elevation gain, with access to a lookout at 6500 feet with outstanding 360 degree views. What’s the catch? The road."
637,Winchester Mountain,North Cascades -- Mount Baker Area,"3.4 miles, roundtrip",1300,6521.0,4.42,Wildlife,"The trail up to Winchester Mountain is less than two miles long and only 1300 feet of elevation gain, with access to a lookout at 6500 feet with outstanding 360 degree views. What’s the catch? The road."
637,Winchester Mountain,North Cascades -- Mount Baker Area,"3.4 miles, roundtrip",1300,6521.0,4.42,Mountain views,"The trail up to Winchester Mountain is less than two miles long and only 1300 feet of elevation gain, with access to a lookout at 6500 feet with outstanding 360 degree views. What’s the catch? The road."
637,Winchester Mountain,North Cascades -- Mount Baker Area,"3.4 miles, roundtrip",1300,6521.0,4.42,Summits,"The trail up to Winchester Mountain is less than two miles long and only 1300 feet of elevation gain, with access to a lookout at 6500 feet with outstanding 360 degree views. What’s the catch? The road."
637,Winchester Mountain,North Cascades -- Mount Baker Area,"3.4 miles, roundtrip",1300,6521.0,4.42,Lakes,"The trail up to Winchester Mountain is less than two miles long and only 1300 feet of elevation gain, with access to a lookout at 6500 feet with outstanding 360 degree views. What’s the catch? The road."
638,Williams Creek,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,6500.0,3.75,Wildflowers/Meadows,"To see beautiful Williams Lake, set in a meadow basin with pockets of larch trees, a hiker must earn it. The shallow gradient trail takes 7 miles to gain 3600 feet and is mostly on a fire-scorched, sun-baked south facing slope where the sparse shade offers a welcome respite from the heat."
638,Williams Creek,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,6500.0,3.75,Fall foliage,"To see beautiful Williams Lake, set in a meadow basin with pockets of larch trees, a hiker must earn it. The shallow gradient trail takes 7 miles to gain 3600 feet and is mostly on a fire-scorched, sun-baked south facing slope where the sparse shade offers a welcome respite from the heat."
638,Williams Creek,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,6500.0,3.75,Lakes,"To see beautiful Williams Lake, set in a meadow basin with pockets of larch trees, a hiker must earn it. The shallow gradient trail takes 7 miles to gain 3600 feet and is mostly on a fire-scorched, sun-baked south facing slope where the sparse shade offers a welcome respite from the heat."
638,Williams Creek,North Cascades -- Methow/Sawtooth,"14.0 miles, roundtrip",3600,6500.0,3.75,Established campsites,"To see beautiful Williams Lake, set in a meadow basin with pockets of larch trees, a hiker must earn it. The shallow gradient trail takes 7 miles to gain 3600 feet and is mostly on a fire-scorched, sun-baked south facing slope where the sparse shade offers a welcome respite from the heat."
639,Verlot Nature,North Cascades -- Mountain Loop Highway,"0.5 miles, roundtrip",13,1035.0,3.00,Old growth,The Verlot Nature Trail connects the Verlot Campground with Turlo Campground.
639,Verlot Nature,North Cascades -- Mountain Loop Highway,"0.5 miles, roundtrip",13,1035.0,3.00,Good for kids,The Verlot Nature Trail connects the Verlot Campground with Turlo Campground.
639,Verlot Nature,North Cascades -- Mountain Loop Highway,"0.5 miles, roundtrip",13,1035.0,3.00,Dogs allowed on leash,The Verlot Nature Trail connects the Verlot Campground with Turlo Campground.
639,Verlot Nature,North Cascades -- Mountain Loop Highway,"0.5 miles, roundtrip",13,1035.0,3.00,Rivers,The Verlot Nature Trail connects the Verlot Campground with Turlo Campground.
640,Washington Pass Overlook,North Cascades -- North Cascades Highway - Hwy 20,"0.25 miles, roundtrip",61,5581.0,3.50,Mountain views,"Wheelchair accessible, this trail is paved to a lookout on a ledge overlooking Liberty Bell Mountain. This area is worth the trip from the west side, because of spectacular views, and the myriad hiking trails in the area."
640,Washington Pass Overlook,North Cascades -- North Cascades Highway - Hwy 20,"0.25 miles, roundtrip",61,5581.0,3.50,Dogs allowed on leash,"Wheelchair accessible, this trail is paved to a lookout on a ledge overlooking Liberty Bell Mountain. This area is worth the trip from the west side, because of spectacular views, and the myriad hiking trails in the area."
640,Washington Pass Overlook,North Cascades -- North Cascades Highway - Hwy 20,"0.25 miles, roundtrip",61,5581.0,3.50,Good for kids,"Wheelchair accessible, this trail is paved to a lookout on a ledge overlooking Liberty Bell Mountain. This area is worth the trip from the west side, because of spectacular views, and the myriad hiking trails in the area."
640,Washington Pass Overlook,North Cascades -- North Cascades Highway - Hwy 20,"0.25 miles, roundtrip",61,5581.0,3.50,Ridges/passes,"Wheelchair accessible, this trail is paved to a lookout on a ledge overlooking Liberty Bell Mountain. This area is worth the trip from the west side, because of spectacular views, and the myriad hiking trails in the area."
641,War Creek,North Cascades -- Methow/Sawtooth,"9.0 miles, one-way",3840,6840.0,3.00,Mountain views,"The War Creek Trail starts out along the Twisp River, just outside the town of Twisp. It is one of the many great options for accessing the northern shores of Lake Chelan from the Twisp River Road. Although this trail officially ends at the ridge overlooking the lake it connects with the Purple Pass Trail, which descends to the shore."
641,War Creek,North Cascades -- Methow/Sawtooth,"9.0 miles, one-way",3840,6840.0,3.00,Ridges/passes,"The War Creek Trail starts out along the Twisp River, just outside the town of Twisp. It is one of the many great options for accessing the northern shores of Lake Chelan from the Twisp River Road. Although this trail officially ends at the ridge overlooking the lake it connects with the Purple Pass Trail, which descends to the shore."
642,Washtucna Coulee - Kahlotus Railroad Grade,Central Washington -- Tri-Cities,"8.0 miles, roundtrip",30,900.0,3.75,Wildflowers/Meadows,The Washtucna Coulee - Kahlotus Railroad Grade will take you past the dried basin of the ancient Lake Kahlotus and through to the eerie former railroad tunnel in Devils Canyon.
642,Washtucna Coulee - Kahlotus Railroad Grade,Central Washington -- Tri-Cities,"8.0 miles, roundtrip",30,900.0,3.75,Wildlife,The Washtucna Coulee - Kahlotus Railroad Grade will take you past the dried basin of the ancient Lake Kahlotus and through to the eerie former railroad tunnel in Devils Canyon.
642,Washtucna Coulee - Kahlotus Railroad Grade,Central Washington -- Tri-Cities,"8.0 miles, roundtrip",30,900.0,3.75,Rivers,The Washtucna Coulee - Kahlotus Railroad Grade will take you past the dried basin of the ancient Lake Kahlotus and through to the eerie former railroad tunnel in Devils Canyon.
643,Wapaloosie Mountain,Eastern Washington -- Okanogan Highlands/Kettle River Range,"5.0 miles, roundtrip",1850,6850.0,3.40,Wildflowers/Meadows,"Spectacular rolling hills, far off views and a flower explosion make this little-known gem a destination to explore and roam through. It's one of the few places hikers can see sagebrush growing side-by-side with sub-alpine larch."
643,Wapaloosie Mountain,Eastern Washington -- Okanogan Highlands/Kettle River Range,"5.0 miles, roundtrip",1850,6850.0,3.40,Mountain views,"Spectacular rolling hills, far off views and a flower explosion make this little-known gem a destination to explore and roam through. It's one of the few places hikers can see sagebrush growing side-by-side with sub-alpine larch."
643,Wapaloosie Mountain,Eastern Washington -- Okanogan Highlands/Kettle River Range,"5.0 miles, roundtrip",1850,6850.0,3.40,Established campsites,"Spectacular rolling hills, far off views and a flower explosion make this little-known gem a destination to explore and roam through. It's one of the few places hikers can see sagebrush growing side-by-side with sub-alpine larch."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Ridges/passes,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Wildlife,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Established campsites,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Mountain views,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Old growth,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Good for kids,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Dogs allowed on leash,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
644,Twanoh State Park,Olympic Peninsula -- Hood Canal,"2.3 miles, roundtrip",375,400.0,3.75,Fall foliage,"Enjoy an easy hike along a salmon-spawning stream in a lush emerald ravine. Twanoh is derived from the Skokomish people, meaning ""gathering place.""Twanoh State Park protects 182 acres of prime Hood Canal real estate-a perfect place for hikers and wildlife to gather."
645,Tubal Cain Mine to Buckhorn Lake,Olympic Peninsula -- Hood Canal,"12.0 miles, roundtrip",2000,5200.0,3.93,Wildflowers/Meadows,"Although best known for its namesake mine and the nearby aircraft wreckage, the Tubal Cain trail also offers a pleasant and scenic route to Marmot Pass, a gateway to further wanderings."
645,Tubal Cain Mine to Buckhorn Lake,Olympic Peninsula -- Hood Canal,"12.0 miles, roundtrip",2000,5200.0,3.93,Mountain views,"Although best known for its namesake mine and the nearby aircraft wreckage, the Tubal Cain trail also offers a pleasant and scenic route to Marmot Pass, a gateway to further wanderings."
645,Tubal Cain Mine to Buckhorn Lake,Olympic Peninsula -- Hood Canal,"12.0 miles, roundtrip",2000,5200.0,3.93,Dogs allowed on leash,"Although best known for its namesake mine and the nearby aircraft wreckage, the Tubal Cain trail also offers a pleasant and scenic route to Marmot Pass, a gateway to further wanderings."
645,Tubal Cain Mine to Buckhorn Lake,Olympic Peninsula -- Hood Canal,"12.0 miles, roundtrip",2000,5200.0,3.93,Established campsites,"Although best known for its namesake mine and the nearby aircraft wreckage, the Tubal Cain trail also offers a pleasant and scenic route to Marmot Pass, a gateway to further wanderings."
645,Tubal Cain Mine to Buckhorn Lake,Olympic Peninsula -- Hood Canal,"12.0 miles, roundtrip",2000,5200.0,3.93,Ridges/passes,"Although best known for its namesake mine and the nearby aircraft wreckage, the Tubal Cain trail also offers a pleasant and scenic route to Marmot Pass, a gateway to further wanderings."
645,Tubal Cain Mine to Buckhorn Lake,Olympic Peninsula -- Hood Canal,"12.0 miles, roundtrip",2000,5200.0,3.93,Lakes,"Although best known for its namesake mine and the nearby aircraft wreckage, the Tubal Cain trail also offers a pleasant and scenic route to Marmot Pass, a gateway to further wanderings."
646,Trout Creek,Central Cascades -- Stevens Pass - West,"3.0 miles, roundtrip",500,1400.0,3.67,Wildlife,This is a hike up an old mining/logging road that follows beautiful Trout Creek up to the old Sundown Mine.
646,Trout Creek,Central Cascades -- Stevens Pass - West,"3.0 miles, roundtrip",500,1400.0,3.67,Rivers,This is a hike up an old mining/logging road that follows beautiful Trout Creek up to the old Sundown Mine.
646,Trout Creek,Central Cascades -- Stevens Pass - West,"3.0 miles, roundtrip",500,1400.0,3.67,Good for kids,This is a hike up an old mining/logging road that follows beautiful Trout Creek up to the old Sundown Mine.
646,Trout Creek,Central Cascades -- Stevens Pass - West,"3.0 miles, roundtrip",500,1400.0,3.67,Fall foliage,This is a hike up an old mining/logging road that follows beautiful Trout Creek up to the old Sundown Mine.
646,Trout Creek,Central Cascades -- Stevens Pass - West,"3.0 miles, roundtrip",500,1400.0,3.67,Waterfalls,This is a hike up an old mining/logging road that follows beautiful Trout Creek up to the old Sundown Mine.
647,Twisp Pass,North Cascades -- Methow/Sawtooth,"9.0 miles, roundtrip",2460,6064.0,3.83,Wildflowers/Meadows,"Twisp Pass is a stunner in summer and autumn. Though it is a bit of a drive to get there from almost anywhere in the state, it's well worth it!"
647,Twisp Pass,North Cascades -- Methow/Sawtooth,"9.0 miles, roundtrip",2460,6064.0,3.83,Ridges/passes,"Twisp Pass is a stunner in summer and autumn. Though it is a bit of a drive to get there from almost anywhere in the state, it's well worth it!"
647,Twisp Pass,North Cascades -- Methow/Sawtooth,"9.0 miles, roundtrip",2460,6064.0,3.83,Dogs allowed on leash,"Twisp Pass is a stunner in summer and autumn. Though it is a bit of a drive to get there from almost anywhere in the state, it's well worth it!"
647,Twisp Pass,North Cascades -- Methow/Sawtooth,"9.0 miles, roundtrip",2460,6064.0,3.83,Established campsites,"Twisp Pass is a stunner in summer and autumn. Though it is a bit of a drive to get there from almost anywhere in the state, it's well worth it!"
647,Twisp Pass,North Cascades -- Methow/Sawtooth,"9.0 miles, roundtrip",2460,6064.0,3.83,Mountain views,"Twisp Pass is a stunner in summer and autumn. Though it is a bit of a drive to get there from almost anywhere in the state, it's well worth it!"
647,Twisp Pass,North Cascades -- Methow/Sawtooth,"9.0 miles, roundtrip",2460,6064.0,3.83,Fall foliage,"Twisp Pass is a stunner in summer and autumn. Though it is a bit of a drive to get there from almost anywhere in the state, it's well worth it!"
647,Twisp Pass,North Cascades -- Methow/Sawtooth,"9.0 miles, roundtrip",2460,6064.0,3.83,Rivers,"Twisp Pass is a stunner in summer and autumn. Though it is a bit of a drive to get there from almost anywhere in the state, it's well worth it!"
648,Turkey Creek,Eastern Washington -- Palouse and Blue Mountains,"8.0 miles, roundtrip",2060,5300.0,4.25,Dogs allowed on leash,"This creekside trail winds through old-growth, connecting the Panjab Trail to the Teepee Trailhead."
648,Turkey Creek,Eastern Washington -- Palouse and Blue Mountains,"8.0 miles, roundtrip",2060,5300.0,4.25,Old growth,"This creekside trail winds through old-growth, connecting the Panjab Trail to the Teepee Trailhead."
648,Turkey Creek,Eastern Washington -- Palouse and Blue Mountains,"8.0 miles, roundtrip",2060,5300.0,4.25,Wildlife,"This creekside trail winds through old-growth, connecting the Panjab Trail to the Teepee Trailhead."
648,Turkey Creek,Eastern Washington -- Palouse and Blue Mountains,"8.0 miles, roundtrip",2060,5300.0,4.25,Fall foliage,"This creekside trail winds through old-growth, connecting the Panjab Trail to the Teepee Trailhead."
648,Turkey Creek,Eastern Washington -- Palouse and Blue Mountains,"8.0 miles, roundtrip",2060,5300.0,4.25,Rivers,"This creekside trail winds through old-growth, connecting the Panjab Trail to the Teepee Trailhead."
649,Twin Firs Loop,Mount Rainier Area -- SW - Longmire/Paradise,"0.5 miles, roundtrip",50,2550.0,3.12,Old growth,"This short, family-friendly trail is a great spot for viewing impressive old growth and finding a reprieve from the strong summer sunshine."
649,Twin Firs Loop,Mount Rainier Area -- SW - Longmire/Paradise,"0.5 miles, roundtrip",50,2550.0,3.12,Good for kids,"This short, family-friendly trail is a great spot for viewing impressive old growth and finding a reprieve from the strong summer sunshine."
649,Twin Firs Loop,Mount Rainier Area -- SW - Longmire/Paradise,"0.5 miles, roundtrip",50,2550.0,3.12,Dogs not allowed,"This short, family-friendly trail is a great spot for viewing impressive old growth and finding a reprieve from the strong summer sunshine."
650,Tubal Cain Mine,Olympic Peninsula -- Hood Canal,"7.2 miles, roundtrip",1600,4600.0,3.38,Old growth,This short dayhike also offers campsites near the site of an old B-17 crash site. Please leave what you see so others may discover this historic site as you do.
650,Tubal Cain Mine,Olympic Peninsula -- Hood Canal,"7.2 miles, roundtrip",1600,4600.0,3.38,Dogs allowed on leash,This short dayhike also offers campsites near the site of an old B-17 crash site. Please leave what you see so others may discover this historic site as you do.
650,Tubal Cain Mine,Olympic Peninsula -- Hood Canal,"7.2 miles, roundtrip",1600,4600.0,3.38,Established campsites,This short dayhike also offers campsites near the site of an old B-17 crash site. Please leave what you see so others may discover this historic site as you do.
650,Tubal Cain Mine,Olympic Peninsula -- Hood Canal,"7.2 miles, roundtrip",1600,4600.0,3.38,Rivers,This short dayhike also offers campsites near the site of an old B-17 crash site. Please leave what you see so others may discover this historic site as you do.
651,Tunnel Creek,Central Cascades -- Stevens Pass - West,"1.6 miles, one-way",1300,4400.0,3.67,Wildflowers/Meadows,Hike a steep trail to some high alpine lakes south of Highway 2.
651,Tunnel Creek,Central Cascades -- Stevens Pass - West,"1.6 miles, one-way",1300,4400.0,3.67,Dogs allowed on leash,Hike a steep trail to some high alpine lakes south of Highway 2.
651,Tunnel Creek,Central Cascades -- Stevens Pass - West,"1.6 miles, one-way",1300,4400.0,3.67,Lakes,Hike a steep trail to some high alpine lakes south of Highway 2.
651,Tunnel Creek,Central Cascades -- Stevens Pass - West,"1.6 miles, one-way",1300,4400.0,3.67,Waterfalls,Hike a steep trail to some high alpine lakes south of Highway 2.
652,Tungsten,North Cascades,"6.2 miles, one-way",2100,6800.0,3.00,Wildflowers/Meadows,"Explore an abandoned tungsten mine as you connect between the Chewuch Trail and Boundary Trail. Enjoy views of mountain peaks, meadows, and refreshing streams along the way."
652,Tungsten,North Cascades,"6.2 miles, one-way",2100,6800.0,3.00,Mountain views,"Explore an abandoned tungsten mine as you connect between the Chewuch Trail and Boundary Trail. Enjoy views of mountain peaks, meadows, and refreshing streams along the way."
652,Tungsten,North Cascades,"6.2 miles, one-way",2100,6800.0,3.00,Ridges/passes,"Explore an abandoned tungsten mine as you connect between the Chewuch Trail and Boundary Trail. Enjoy views of mountain peaks, meadows, and refreshing streams along the way."
653,Twin Lakes (Wenatchee),Central Cascades -- Stevens Pass - East,"6.0 miles, roundtrip",1000,2850.0,3.00,Mountain views,"On the east side of Stevens Pass, near Lake Wenatchee, two large, calm lakes wait in a lush basin lined with pine trees, bigleaf maples, and an understory of salmonberry and blackberry. On the way in, the trail shows off gigantic western redcedars, as well as rushing mountain streams, and an impressive rocky canyon."
653,Twin Lakes (Wenatchee),Central Cascades -- Stevens Pass - East,"6.0 miles, roundtrip",1000,2850.0,3.00,Dogs allowed on leash,"On the east side of Stevens Pass, near Lake Wenatchee, two large, calm lakes wait in a lush basin lined with pine trees, bigleaf maples, and an understory of salmonberry and blackberry. On the way in, the trail shows off gigantic western redcedars, as well as rushing mountain streams, and an impressive rocky canyon."
653,Twin Lakes (Wenatchee),Central Cascades -- Stevens Pass - East,"6.0 miles, roundtrip",1000,2850.0,3.00,Established campsites,"On the east side of Stevens Pass, near Lake Wenatchee, two large, calm lakes wait in a lush basin lined with pine trees, bigleaf maples, and an understory of salmonberry and blackberry. On the way in, the trail shows off gigantic western redcedars, as well as rushing mountain streams, and an impressive rocky canyon."
653,Twin Lakes (Wenatchee),Central Cascades -- Stevens Pass - East,"6.0 miles, roundtrip",1000,2850.0,3.00,Old growth,"On the east side of Stevens Pass, near Lake Wenatchee, two large, calm lakes wait in a lush basin lined with pine trees, bigleaf maples, and an understory of salmonberry and blackberry. On the way in, the trail shows off gigantic western redcedars, as well as rushing mountain streams, and an impressive rocky canyon."
653,Twin Lakes (Wenatchee),Central Cascades -- Stevens Pass - East,"6.0 miles, roundtrip",1000,2850.0,3.00,Lakes,"On the east side of Stevens Pass, near Lake Wenatchee, two large, calm lakes wait in a lush basin lined with pine trees, bigleaf maples, and an understory of salmonberry and blackberry. On the way in, the trail shows off gigantic western redcedars, as well as rushing mountain streams, and an impressive rocky canyon."
653,Twin Lakes (Wenatchee),Central Cascades -- Stevens Pass - East,"6.0 miles, roundtrip",1000,2850.0,3.00,Rivers,"On the east side of Stevens Pass, near Lake Wenatchee, two large, calm lakes wait in a lush basin lined with pine trees, bigleaf maples, and an understory of salmonberry and blackberry. On the way in, the trail shows off gigantic western redcedars, as well as rushing mountain streams, and an impressive rocky canyon."
654,Trout Creek,North Cascades -- Pasayten,"5.4 miles, roundtrip",800,5420.0,2.00,Wildflowers/Meadows,"This former stock driveway was maintained by sheep herders so they could drive their sheep to the beautiful sloping meadows of grass & flowers above the South Fork Trout Creek. After the 2003 Needle Creek Fire, the maintenance effectively stopped. So, until a significant effort is made to clear the tread, this is a very difficult trail to precisely follow."
654,Trout Creek,North Cascades -- Pasayten,"5.4 miles, roundtrip",800,5420.0,2.00,Mountain views,"This former stock driveway was maintained by sheep herders so they could drive their sheep to the beautiful sloping meadows of grass & flowers above the South Fork Trout Creek. After the 2003 Needle Creek Fire, the maintenance effectively stopped. So, until a significant effort is made to clear the tread, this is a very difficult trail to precisely follow."
655,Tucannon River Canyon,Eastern Washington -- Palouse and Blue Mountains,"8.0 miles, roundtrip",1200,3680.0,2.20,Wildlife,A refreshing hike through shady forest along one of the rivers that lends its name to the Wenaha-Tucannon Wilderness.
655,Tucannon River Canyon,Eastern Washington -- Palouse and Blue Mountains,"8.0 miles, roundtrip",1200,3680.0,2.20,Rivers,A refreshing hike through shady forest along one of the rivers that lends its name to the Wenaha-Tucannon Wilderness.
656,Triad Creek,North Cascades -- Mountain Loop Highway,"4.0 miles, one-way",2755,5807.0,2.50,Wildflowers/Meadows,A long neglected trail connecting Buck Creek Pass to the rugged and wild upper Suiattle River.
656,Triad Creek,North Cascades -- Mountain Loop Highway,"4.0 miles, one-way",2755,5807.0,2.50,Old growth,A long neglected trail connecting Buck Creek Pass to the rugged and wild upper Suiattle River.
656,Triad Creek,North Cascades -- Mountain Loop Highway,"4.0 miles, one-way",2755,5807.0,2.50,Rivers,A long neglected trail connecting Buck Creek Pass to the rugged and wild upper Suiattle River.
657,Escure Ranch - Towell Falls,Central Washington -- Potholes Region,"6.4 miles, roundtrip",530,1565.0,3.88,Wildflowers/Meadows,"Roughly 25 miles south of I-90 at Sprague (Exit 245) lies the Bureau of Land Management (BLM)'s Escure Ranch. Formerly a sheep ranch run by Basque sheepherders, the ranch contains a stretch of Rock Creek, including Towell Falls. The trail follows an old ranch road for three miles along Rock Creek with views of the valley, basalt outcroppings, aspen, spring wildflowers, and native bunchgrass."
657,Escure Ranch - Towell Falls,Central Washington -- Potholes Region,"6.4 miles, roundtrip",530,1565.0,3.88,Wildlife,"Roughly 25 miles south of I-90 at Sprague (Exit 245) lies the Bureau of Land Management (BLM)'s Escure Ranch. Formerly a sheep ranch run by Basque sheepherders, the ranch contains a stretch of Rock Creek, including Towell Falls. The trail follows an old ranch road for three miles along Rock Creek with views of the valley, basalt outcroppings, aspen, spring wildflowers, and native bunchgrass."
657,Escure Ranch - Towell Falls,Central Washington -- Potholes Region,"6.4 miles, roundtrip",530,1565.0,3.88,Waterfalls,"Roughly 25 miles south of I-90 at Sprague (Exit 245) lies the Bureau of Land Management (BLM)'s Escure Ranch. Formerly a sheep ranch run by Basque sheepherders, the ranch contains a stretch of Rock Creek, including Towell Falls. The trail follows an old ranch road for three miles along Rock Creek with views of the valley, basalt outcroppings, aspen, spring wildflowers, and native bunchgrass."
